section,section_label,k,beta,threshold_treatment,treatment_label,theta_mean,seed_fraction,variant,cascade_prob,final_adoption_median,final_adoption_p05,final_adoption_p95,t10_median,t10_p05,t10_p95,t50_median,t50_p05,t50_p95,t90_median,t90_p05,t90_p95,transition_time_median,transition_time_p05,transition_time_p95,max_slope_median,max_slope_p05,max_slope_p95,n_runs,cascade_prob_ci_low,cascade_prob_ci_high
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.96,0.01,homogeneous,1.0,0.9235,0.902,0.93425,12.0,10.55,14.899999999999999,45.0,42.1,48.349999999999994,61.0,57.55,64.35,33.0,31.0,34.0,0.03550000000000003,0.03299999999999998,0.04200000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.97,0.001,homogeneous,0.9166666666666666,0.9125000000000001,0.8414,0.919,22.5,17.1,38.25,63.5,58.55,81.89999999999999,85.0,80.44999999999999,92.2,41.0,37.55,45.9,0.028000000000000025,0.023550000000000022,0.031349999999999975,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.97,0.002,homogeneous,1.0,0.9125000000000001,0.9041000000000001,0.9214500000000001,18.0,14.1,24.45,59.0,53.650000000000006,66.9,80.5,77.1,89.44999999999999,41.5,37.55,44.0,0.028000000000000025,0.025650000000000023,0.031000000000000028,12,0.7574992425007574,1.0
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.97,0.003,homogeneous,0.9166666666666666,0.912,0.9011,0.9232500000000001,15.5,12.55,25.249999999999996,55.0,52.55,68.94999999999999,77.0,73.55,90.94999999999999,40.5,38.1,45.349999999999994,0.027000000000000024,0.02554999999999996,0.030450000000000026,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.97,0.005,homogeneous,0.9166666666666666,0.909,0.901,0.921,14.0,12.55,16.45,55.5,51.55,60.45,78.0,73.55,81.44999999999999,40.5,38.1,45.25,0.028000000000000025,0.025100000000000025,0.029450000000000025,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.97,0.01,homogeneous,1.0,0.913,0.9,0.92205,13.0,11.0,16.0,54.0,49.1,57.9,76.0,70.55,80.0,40.5,36.55,44.0,0.028000000000000025,0.025000000000000022,0.03145000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.98,0.001,homogeneous,0.0,0.822,0.64045,0.90615,20.0,15.1,34.699999999999996,69.5,64.3,87.35,97.5,97.05,97.95,50.5,46.0,55.349999999999994,0.018000000000000016,0.014650000000000014,0.02100000000000002,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.98,0.002,homogeneous,0.0,0.781,0.39135000000000003,0.88695,19.0,15.200000000000001,23.9,69.0,63.0,83.5,98.0,98.0,98.0,51.0,46.5,61.5,0.016000000000000014,0.011200000000000005,0.020350000000000017,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.98,0.003,homogeneous,0.08333333333333333,0.856,0.77405,0.90525,17.0,14.549999999999999,20.799999999999997,66.0,62.2,73.04999999999998,96.5,93.35,99.65,49.5,45.2,52.8,0.01849999999999996,0.016000000000000014,0.02245000000000002,12,0.014864709450773478,0.35388592179859524
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.98,0.005,homogeneous,0.0,0.891,0.6126,0.90845,15.0,12.0,18.9,65.0,60.65,89.09999999999998,98.0,97.10000000000001,98.0,50.0,46.3,72.54999999999998,0.017500000000000016,0.014550000000000013,0.019900000000000015,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.98,0.01,homogeneous,0.0,0.8965000000000001,0.8607499999999999,0.9109,12.0,10.55,14.0,62.0,56.55,65.44999999999999,95.5,91.0,100.0,50.0,45.55,52.349999999999994,0.018000000000000016,0.016550000000000016,0.020450000000000017,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.99,0.001,homogeneous,0.0,0.6214999999999999,0.07590000000000001,0.7003499999999999,22.0,15.0,40.0,77.0,70.4,87.4,,,,55.0,54.0,59.6,0.01200000000000001,0.0032999999999999995,0.01545,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.99,0.002,homogeneous,0.0,0.6725000000000001,0.6198,0.7162999999999999,18.5,14.549999999999999,26.699999999999996,75.0,69.55,81.49999999999999,,,,54.5,52.55,60.45,0.013000000000000012,0.01155000000000001,0.014999999999999953,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.99,0.003,homogeneous,0.0,0.678,0.63645,0.72725,16.0,13.55,17.45,72.0,67.0,79.14999999999999,,,,56.0,53.1,62.699999999999996,0.013000000000000005,0.01200000000000001,0.014899999999999962,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.99,0.005,homogeneous,0.0,0.685,0.6475,0.7198499999999999,13.5,11.55,15.45,69.5,66.55,76.14999999999999,,,,55.5,52.0,61.8,0.013499999999999998,0.01199999999999999,0.016,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,0.99,0.01,homogeneous,0.0,0.7004999999999999,0.6617000000000001,0.75935,11.5,9.55,13.0,68.0,63.55,72.8,,,,56.5,53.0,60.25,0.013499999999999998,0.01200000000000001,0.016449999999999992,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,1.0,0.001,homogeneous,0.0,0.5965,0.5258,0.65445,20.0,17.55,34.49999999999999,81.0,73.0,88.5,,,,61.0,53.5,67.0,0.01200000000000001,0.011999999999999997,0.01345000000000001,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,1.0,0.002,homogeneous,0.0,0.612,0.54225,0.6511500000000001,18.0,16.0,30.9,77.5,70.1,90.44999999999999,,,,58.0,54.1,63.900000000000006,0.012999999999999977,0.01100000000000001,0.013000000000000012,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,1.0,0.003,homogeneous,0.0,0.649,0.59995,0.6738,15.5,13.100000000000001,20.45,73.0,70.1,83.35,,,,58.5,53.1,62.9,0.013000000000000012,0.01200000000000001,0.014000000000000012,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,1.0,0.005,homogeneous,0.0,0.65,0.6185,0.67865,14.0,13.0,17.0,71.5,68.0,77.25,,,,57.5,54.55,61.349999999999994,0.013000000000000012,0.01154999999999995,0.015449999999999998,12,0.0,0.2425007574992425
L_calibration,L calibration,100,0.7,homogeneous,homogeneous,1.0,0.01,homogeneous,0.0,0.6305000000000001,0.6051,0.6768000000000001,12.0,10.55,14.0,72.0,66.65,77.44999999999999,,,,59.0,54.2,65.35,0.012999999999999994,0.01199999999999997,0.014450000000000003,12,0.0,0.2425007574992425
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.7,0.001,homogeneous,1.0,0.9924999999999999,0.925,1.0,11.0,9.0,18.349999999999998,15.0,14.0,23.349999999999998,17.0,15.0,24.349999999999998,5.0,4.0,5.0,0.263,0.22794999999999999,0.28269999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.7,0.002,homogeneous,1.0,1.0,0.95715,1.0,9.5,8.0,11.45,14.0,13.0,15.899999999999999,16.0,14.549999999999999,17.9,4.0,4.0,5.0,0.2455,0.23274999999999998,0.2625,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.7,0.003,homogeneous,1.0,1.0,0.9663999999999999,1.0,9.5,7.55,11.899999999999999,14.0,12.0,15.899999999999999,16.0,14.0,17.9,5.0,4.0,5.0,0.2475,0.23274999999999998,0.27244999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.7,0.005,homogeneous,1.0,0.997,0.9241,1.0,8.0,7.0,9.0,12.5,12.0,13.45,14.0,13.0,15.45,4.5,4.0,5.0,0.259,0.23055000000000003,0.2773,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.7,0.01,homogeneous,1.0,1.0,0.9684,1.0,6.0,6.0,7.0,11.0,10.0,11.45,13.0,12.0,13.0,4.0,4.0,5.0,0.254,0.23120000000000004,0.28035,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.75,0.001,homogeneous,1.0,0.9984999999999999,0.9406,1.0,14.5,12.0,25.949999999999992,20.0,17.0,31.949999999999992,22.5,19.0,33.94999999999999,6.0,5.0,6.0,0.21999999999999997,0.20004999999999995,0.23145,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.75,0.002,homogeneous,1.0,0.986,0.9088,1.0,11.0,10.0,16.45,17.0,15.0,22.0,19.0,17.0,24.0,5.0,5.0,6.0,0.22150000000000003,0.20340000000000003,0.2387,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.75,0.003,homogeneous,1.0,0.984,0.93885,1.0,10.0,8.0,13.0,16.0,14.0,18.45,18.0,16.0,20.45,6.0,5.0,6.0,0.22199999999999998,0.19809999999999994,0.22990000000000005,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.75,0.005,homogeneous,1.0,0.9955,0.9031,1.0,9.0,8.55,10.45,15.0,14.0,16.0,17.0,16.0,18.0,6.0,5.0,6.0,0.21149999999999997,0.20454999999999995,0.23045000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.75,0.01,homogeneous,1.0,0.997,0.9342,1.0,7.0,6.550000000000001,8.0,13.0,12.0,13.0,15.0,14.0,15.45,6.0,5.0,6.0,0.22550000000000003,0.20055,0.2299,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.8,0.001,homogeneous,0.8333333333333334,0.979,0.0,0.99945,15.5,11.45,20.850000000000005,22.0,18.9,27.850000000000005,25.0,21.45,30.850000000000005,7.0,6.0,8.0,0.17300000000000004,0.0,0.19279999999999994,12,0.5519636426153274,0.9530358523851776
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.8,0.002,homogeneous,1.0,0.996,0.9329000000000001,1.0,13.0,11.55,16.45,21.0,18.55,23.9,24.0,20.55,26.9,7.0,7.0,8.0,0.17550000000000004,0.16254999999999992,0.1885,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.8,0.003,homogeneous,1.0,0.9844999999999999,0.9273,0.999,11.0,10.0,12.45,18.0,17.55,19.9,21.0,20.0,22.45,7.0,7.0,8.0,0.17550000000000004,0.17054999999999998,0.18744999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.8,0.005,homogeneous,1.0,0.9995,0.95795,1.0,10.5,9.55,12.0,18.0,16.55,19.45,20.5,19.549999999999997,22.0,7.0,7.0,8.0,0.1735,0.16355000000000003,0.18689999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.8,0.01,homogeneous,1.0,0.989,0.9574499999999999,0.9984500000000001,9.0,8.0,9.45,16.0,15.0,16.45,19.0,18.0,19.45,7.0,7.0,7.449999999999999,0.176,0.16174999999999992,0.19114999999999993,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.85,0.001,homogeneous,1.0,0.9884999999999999,0.9112,0.99945,20.0,13.55,39.64999999999999,30.0,23.1,49.64999999999999,34.0,26.55,53.09999999999999,10.0,9.0,10.45,0.134,0.12655,0.14290000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.85,0.002,homogeneous,1.0,0.959,0.90995,0.9894499999999999,14.5,12.0,20.349999999999998,24.0,22.0,29.799999999999997,28.0,25.0,33.8,10.0,9.0,10.0,0.135,0.129,0.14514999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.85,0.003,homogeneous,1.0,0.9615,0.9202000000000001,0.9944500000000001,13.0,11.0,16.349999999999998,23.0,20.0,26.349999999999998,26.5,24.0,29.799999999999997,10.0,9.0,10.0,0.1325,0.1261,0.13735000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.85,0.005,homogeneous,1.0,0.9664999999999999,0.9192500000000001,0.99945,12.0,11.0,13.45,21.5,20.0,23.45,25.5,24.0,27.0,10.0,9.0,10.0,0.1385,0.1281,0.14779999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.85,0.01,homogeneous,1.0,0.9664999999999999,0.92795,0.99945,10.0,9.0,11.45,20.0,19.0,20.9,23.0,23.0,24.9,10.0,9.55,10.45,0.1355,0.12919999999999998,0.14269999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.86,0.001,homogeneous,1.0,0.943,0.9111500000000001,0.97695,16.0,12.65,21.0,27.0,23.1,31.0,31.0,26.65,35.0,10.5,10.0,11.0,0.1255,0.1212,0.13345,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.86,0.002,homogeneous,1.0,0.971,0.9051,1.0,16.0,13.0,19.9,26.0,24.0,29.9,30.0,28.0,34.45,10.0,10.0,11.0,0.1255,0.11885,0.13135,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.86,0.003,homogeneous,1.0,0.9755,0.9105000000000001,0.99535,14.0,11.55,16.9,25.0,22.0,27.45,29.0,26.0,31.45,10.0,10.0,11.0,0.125,0.12009999999999998,0.1335,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.86,0.005,homogeneous,1.0,0.9415,0.90055,0.9769,12.5,11.0,15.0,23.0,21.0,25.45,27.0,25.0,29.0,10.0,10.0,11.0,0.1265,0.1211,0.13079999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.86,0.01,homogeneous,1.0,0.9755,0.91015,0.99245,11.0,9.55,12.45,21.0,20.0,22.9,25.0,24.0,26.9,11.0,10.0,11.0,0.125,0.11875,0.12945,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.87,0.001,homogeneous,1.0,0.9744999999999999,0.9132,0.9989,20.0,16.1,24.9,31.0,27.65,35.9,35.5,32.1,40.45,11.0,11.0,12.0,0.11499999999999999,0.11054999999999998,0.12624999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.87,0.002,homogeneous,1.0,0.985,0.9113500000000001,0.9959,15.5,13.0,19.45,27.0,24.55,30.45,32.0,29.0,35.0,11.0,11.0,12.0,0.11499999999999999,0.11254999999999998,0.11989999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.87,0.003,homogeneous,1.0,0.965,0.91515,0.98905,14.0,12.55,17.349999999999998,26.0,24.0,28.349999999999998,30.0,28.0,33.349999999999994,11.0,11.0,12.0,0.122,0.11309999999999999,0.12645,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.87,0.005,homogeneous,1.0,0.9504999999999999,0.90655,0.9942500000000001,13.5,11.0,15.45,25.0,23.0,27.0,29.0,27.0,31.45,11.0,11.0,12.0,0.11399999999999999,0.10754999999999998,0.12135,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.87,0.01,homogeneous,1.0,0.981,0.9116,0.9964500000000001,11.0,9.55,13.0,22.0,20.55,24.0,26.5,25.0,28.45,11.0,11.0,11.45,0.11549999999999999,0.11154999999999998,0.12335,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.88,0.001,homogeneous,1.0,0.9695,0.9315500000000001,0.9918,17.5,14.549999999999999,22.9,29.5,26.55,33.9,34.5,31.0,38.9,12.0,11.0,13.0,0.10799999999999998,0.10500000000000004,0.11490000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.88,0.002,homogeneous,1.0,0.9615,0.92465,0.9919,17.0,13.649999999999999,23.699999999999996,30.0,26.1,36.14999999999999,35.0,31.1,40.699999999999996,12.0,11.55,13.0,0.11049999999999999,0.10329999999999998,0.118,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.88,0.003,homogeneous,1.0,0.9535,0.9045500000000001,0.9904499999999999,15.0,13.0,16.45,28.0,25.549999999999997,29.45,32.5,30.1,33.9,12.5,12.0,13.0,0.10700000000000004,0.10354999999999998,0.11524999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.88,0.005,homogeneous,1.0,0.946,0.9163000000000001,0.9919,14.0,12.1,15.45,26.0,24.55,28.0,31.0,29.549999999999997,32.45,12.0,12.0,13.0,0.1070000000000001,0.10054999999999997,0.11479999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.88,0.01,homogeneous,1.0,0.9359999999999999,0.907,0.99005,12.0,10.0,13.0,24.0,22.549999999999997,25.0,29.0,27.55,30.0,12.0,11.55,13.45,0.10799999999999998,0.10299999999999998,0.11199999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.89,0.001,homogeneous,1.0,0.96,0.91805,0.98915,18.0,15.1,25.349999999999998,32.0,28.0,38.349999999999994,37.0,33.55,43.349999999999994,13.5,12.55,14.45,0.10150000000000003,0.09355000000000008,0.10489999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.89,0.002,homogeneous,1.0,0.956,0.90995,0.9895,16.0,14.549999999999999,20.45,29.5,28.0,33.45,34.5,33.0,38.45,13.0,13.0,14.45,0.09899999999999998,0.09164999999999997,0.10644999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.89,0.003,homogeneous,1.0,0.9425,0.9111,0.9771,15.0,13.55,17.45,28.5,26.55,31.45,33.5,31.55,36.45,13.0,12.55,14.45,0.10100000000000003,0.09710000000000002,0.10545000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.89,0.005,homogeneous,1.0,0.9555,0.91,0.9848,14.0,12.0,16.45,27.0,25.549999999999997,29.9,32.0,31.0,35.45,13.0,12.55,14.0,0.09999999999999998,0.09600000000000003,0.10489999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.89,0.01,homogeneous,1.0,0.9395,0.91,0.98825,12.0,11.0,14.0,26.0,24.0,27.45,31.0,29.0,32.45,14.0,13.0,14.0,0.10050000000000003,0.09655000000000002,0.1069000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.9,0.001,homogeneous,0.9166666666666666,0.955,0.49545000000000006,0.9817,21.0,18.0,28.5,36.0,33.0,44.0,42.0,38.5,49.0,15.0,15.0,16.0,0.09149999999999997,0.046199999999999984,0.09925000000000003,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.9,0.002,homogeneous,1.0,0.952,0.91265,0.9827999999999999,16.5,14.549999999999999,20.9,31.5,29.0,35.349999999999994,37.5,34.55,41.349999999999994,15.0,14.0,16.0,0.09449999999999997,0.08720000000000001,0.09945000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.9,0.003,homogeneous,1.0,0.937,0.9123000000000001,0.9726999999999999,15.0,14.0,20.699999999999996,30.5,28.0,35.25,36.5,34.0,40.699999999999996,14.5,14.0,16.0,0.09300000000000003,0.08754999999999996,0.09735000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.9,0.005,homogeneous,1.0,0.951,0.9089500000000001,0.9755999999999999,14.0,13.55,15.45,29.0,27.55,30.45,35.0,33.1,36.45,15.0,14.0,15.45,0.09099999999999997,0.08555000000000007,0.09300000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.9,0.01,homogeneous,1.0,0.9584999999999999,0.9062000000000001,0.97925,13.0,11.55,16.0,28.0,26.1,30.0,34.0,32.1,36.0,15.0,14.0,15.0,0.08799999999999997,0.08375000000000002,0.09424999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.91,0.001,homogeneous,1.0,0.9404999999999999,0.91265,0.9722999999999999,21.5,16.55,44.19999999999999,37.5,32.1,61.19999999999999,44.5,39.099999999999994,68.19999999999999,16.5,15.55,17.0,0.08099999999999996,0.07355000000000006,0.08590000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.91,0.002,homogeneous,1.0,0.93,0.9035500000000001,0.9618,19.0,15.55,30.699999999999996,35.0,32.55,46.699999999999996,41.0,39.099999999999994,53.14999999999999,16.0,15.0,17.0,0.08200000000000007,0.07855000000000001,0.08834999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.91,0.003,homogeneous,1.0,0.9395,0.90275,0.97645,16.5,14.549999999999999,18.45,32.5,30.549999999999997,34.45,38.5,37.1,41.0,16.0,16.0,17.0,0.08350000000000007,0.07765000000000008,0.08799999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.91,0.005,homogeneous,1.0,0.958,0.9130499999999999,0.98325,15.0,13.55,17.0,31.0,29.549999999999997,33.0,38.0,36.55,40.0,16.0,15.55,17.0,0.08200000000000002,0.07419999999999996,0.08789999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.91,0.01,homogeneous,1.0,0.9315,0.9051,0.9647,13.5,12.0,16.9,30.0,28.0,32.9,37.0,35.0,38.9,16.0,16.0,18.0,0.08150000000000007,0.07610000000000007,0.08634999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.92,0.001,homogeneous,0.9166666666666666,0.9355,0.49610000000000004,0.9613499999999999,22.0,18.0,38.0,41.0,37.0,56.5,48.0,44.0,64.0,19.0,18.0,19.5,0.07449999999999996,0.035749999999999976,0.07700000000000001,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.92,0.002,homogeneous,1.0,0.9355,0.9201,0.9669,21.0,17.0,25.45,39.0,35.55,44.0,47.0,42.55,51.45,18.0,17.55,19.0,0.07199999999999995,0.06820000000000001,0.07835,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.92,0.003,homogeneous,1.0,0.925,0.9062000000000001,0.9609,18.0,16.55,20.0,36.0,34.55,38.45,43.5,41.55,45.45,18.0,18.0,19.45,0.07300000000000006,0.06754999999999994,0.08044999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.92,0.005,homogeneous,1.0,0.9385,0.9113,0.9708,15.5,13.55,19.349999999999998,33.5,31.55,37.45,41.0,39.55,44.9,18.0,17.0,19.0,0.07399999999999995,0.069,0.07980000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.92,0.01,homogeneous,1.0,0.9245000000000001,0.90585,0.96315,14.0,12.0,15.45,33.0,29.549999999999997,34.0,40.0,37.0,41.0,18.5,17.55,19.0,0.07150000000000006,0.07000000000000006,0.07825000000000007,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.93,0.001,homogeneous,1.0,0.934,0.9098999999999999,0.9542999999999999,27.0,20.55,38.8,48.5,41.1,60.25,56.5,50.099999999999994,68.8,21.0,20.0,22.45,0.0635,0.061550000000000056,0.0679,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.93,0.002,homogeneous,1.0,0.926,0.9072,0.956,20.0,17.65,27.84999999999999,42.0,38.75,48.749999999999986,50.0,46.75,57.29999999999999,21.0,20.0,22.0,0.062000000000000055,0.0561,0.07044999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.93,0.003,homogeneous,1.0,0.948,0.9031,0.961,17.5,15.0,24.9,39.0,36.0,45.9,47.0,45.0,54.45,21.0,20.0,22.0,0.0635,0.05755000000000005,0.07134999999999994,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.93,0.005,homogeneous,1.0,0.932,0.90685,0.9546,16.0,14.0,19.349999999999998,37.5,35.1,40.9,46.5,43.1,49.349999999999994,21.0,20.0,22.0,0.064,0.05755000000000005,0.067,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.93,0.01,homogeneous,1.0,0.9359999999999999,0.90055,0.95045,15.0,13.55,17.45,35.5,33.55,39.9,44.0,42.55,48.349999999999994,20.5,19.549999999999997,23.0,0.062499999999999944,0.057100000000000053,0.067,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.94,0.001,homogeneous,1.0,0.908,0.9045500000000001,0.93205,22.0,19.0,32.49999999999999,46.0,43.1,57.05,55.5,53.1,67.05,25.0,22.549999999999997,26.0,0.05400000000000005,0.049649999999999986,0.05745000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.94,0.002,homogeneous,1.0,0.9295,0.9052,0.9524499999999999,21.0,18.65,25.0,46.0,42.650000000000006,50.0,56.0,52.2,60.0,24.5,23.55,25.0,0.05249999999999999,0.04919999999999998,0.05925,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.94,0.003,homogeneous,1.0,0.9365000000000001,0.9115500000000001,0.95635,19.5,16.55,25.349999999999998,44.5,40.0,49.8,55.0,50.0,59.8,24.5,23.55,26.0,0.05349999999999999,0.05055,0.05979999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.94,0.005,homogeneous,1.0,0.925,0.9128499999999999,0.9457,18.0,16.0,23.9,42.5,39.2,48.0,52.0,49.65,58.0,24.5,22.1,25.45,0.05500000000000005,0.05255000000000004,0.05800000000000005,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.94,0.01,homogeneous,1.0,0.9075,0.9031,0.94095,15.5,14.549999999999999,18.0,40.0,38.55,43.0,50.0,48.0,53.45,24.5,23.0,26.0,0.052000000000000046,0.04800000000000004,0.05590000000000005,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.95,0.001,homogeneous,1.0,0.917,0.90375,0.9383999999999999,25.5,19.0,48.94999999999999,54.5,48.55,79.5,67.5,61.0,92.05,29.0,28.549999999999997,30.45,0.04550000000000004,0.04055000000000003,0.04845000000000005,12,0.7574992425007574,1.0
L_calibration,L calibration,150,0.7,homogeneous,homogeneous,0.95,0.002,homogeneous,1.0,0.915,0.9045500000000001,0.92645,21.0,18.1,24.349999999999998,50.5,45.65,53.9,63.0,58.1,66.35,28.5,27.0,30.9,0.04450000000000004,0.04019999999999997,0.05090000000000004,12,0.7574992425007574,1.0
