realised_N,effort_budget,performance_benchmark,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,traditional_growth_sd,stopped_reason,valuation_cv,theta_sweep,performance_benchmark_sweep,transition_time,pioneer_strategy,digital_growth_sd,final_adoption,sigma,digital_growth_mean,pioneer_threshold,seed_fraction,cascade_threshold70,t10,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,vary_network,m,phase,beta,v0,p_digital,cascade,max_slope,max_slope_period,total_adoptions,return_distribution_sweep,giant_component_fraction,effort_label,run_seed,hazard_h,cascade_dynamic,cascade_slope_min,target_mean_degree,rule,return_distribution,theta_high,effort_metric,pi,hazard_matched_final_adoption,cascade_transition_window,cascade_final_cutoff,theta_mean,sigma_high,run_index,benchmark_percentile,abandonment_h,t50,update_schedule,network_generator,experiment,allow_abandonment,N,total_bankruptcies,pioneer_fraction,traditional_growth_mean,robustness_axis,cascade_dynamic70,theta_crit,excess_over_hazard,seed_fraction_sweep,network_seed,family,premium_ratio,theta_low,abandonment_sweep,t90,realised_edges,realised_mean_degree,avg_path_length,pioneer_count
1000,,own,,6,,false,0.1,stall,20.278384821242998,,,,random,1.0,0.119,,1.5,0.05,0.006,false,30,4,62,0.004004004004004004,mixture,0.49783405531489505,random,true,,coarse,0.001,10.0,0.01,false,0.008,1,146,,1.0,,1758334218,,false,0.02,4,complex,normal,,,0.05,0.47,45,0.5,0.7,,31,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,33,0.05,0.15,,false,,-0.351,,1758334218,small_world,,0.05,,,2000,4.0,93.84265265265265,50
1000,,own,,6,,false,0.1,T,14.904767330604418,,,,random,1.0,0.12,,1.5,0.05,0.006,false,39,4,100,0.002002002002002002,mixture,0.49891684719213464,random,true,,coarse,0.001,10.0,0.01,false,0.005999999999999998,4,168,,1.0,,326770948,,false,0.02,4,complex,normal,,,0.05,0.527,45,0.5,0.7,,32,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,55,0.05,0.15,,false,,-0.40700000000000003,,326770948,small_world,,0.05,,,2000,4.0,96.77258258258259,50
1000,,own,,6,,false,0.1,stall,14.754767162044205,,,,random,1.0,0.109,,1.5,0.05,0.006,false,47,4,70,0.002002002002002002,mixture,0.4994167638726879,random,true,,coarse,0.001,10.0,0.01,false,0.011,3,133,,1.0,,1069297065,,false,0.02,4,complex,normal,,,0.05,0.483,45,0.5,0.7,,33,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,30,0.05,0.15,,false,,-0.374,,1069297065,small_world,,0.05,,,2000,4.0,108.69940940940941,50
1000,,own,,6,,false,0.1,T,25.78748289290319,,,,random,1.0,0.104,,1.5,0.05,0.006,false,87,4,100,0.0,mixture,0.5,random,true,,coarse,0.001,10.0,0.01,false,0.009000000000000001,3,152,,1.0,,1012253035,,false,0.02,4,complex,normal,,,0.05,0.493,45,0.5,0.7,,34,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,54,0.05,0.15,,false,,-0.389,,1012253035,small_world,,0.05,,,2000,4.0,125.37537537537537,50
1000,,own,,6,,false,0.1,stall,14.926172000593102,,,,random,1.0,0.055,,1.5,0.05,0.006,false,,4,54,0.01001001001001001,mixture,0.49658617818484596,random,true,,coarse,0.001,10.0,0.01,false,0.008000000000000002,3,66,,1.0,,707125943,,false,0.02,4,complex,normal,,,0.05,0.487,45,0.5,0.7,,35,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,17,0.05,0.15,,false,,-0.432,,707125943,small_world,,0.05,,,2000,4.0,59.89913913913914,50
1000,,own,,6,,false,0.1,T,25.771873427824442,,,,random,1.0,0.093,,1.5,0.05,0.006,false,,4,100,0.004004004004004004,mixture,0.49783405531489505,random,true,,coarse,0.001,10.0,0.01,false,0.006999999999999999,1,132,,1.0,,1946431266,,false,0.02,4,complex,normal,,,0.05,0.499,45,0.5,0.7,,36,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,45,0.05,0.15,,false,,-0.406,,1946431266,small_world,,0.05,,,2000,4.0,110.72812812812813,50
1000,,own,,6,,false,0.1,stall,27.238862873819233,,,,random,1.0,0.092,,1.5,0.05,0.006,false,,4,84,0.006006006006006006,mixture,0.49775112443778113,random,true,,coarse,0.001,10.0,0.01,false,0.008999999999999998,3,119,,1.0,,1677810874,,false,0.02,4,complex,normal,,,0.05,0.509,45,0.5,0.7,,37,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,34,0.05,0.15,,false,,-0.41700000000000004,,1677810874,small_world,,0.05,,,2000,4.0,82.64984984984984,50
1000,,own,,6,,false,0.1,stall,23.27457590746604,,,,random,1.0,0.12,,1.5,0.05,0.006,false,40,4,86,0.002002002002002002,mixture,0.4994167638726879,random,true,,coarse,0.001,10.0,0.01,false,0.008,1,157,,1.0,,1093966632,,false,0.02,4,complex,normal,,,0.05,0.498,45,0.5,0.7,,38,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,43,0.05,0.15,,false,,-0.378,,1093966632,small_world,,0.05,,,2000,4.0,103.0964964964965,50
1000,,own,,6,,false,0.1,T,18.443482736434625,,,,random,1.0,0.091,,1.5,0.05,0.006,false,,4,100,0.002002002002002002,mixture,0.4994167638726879,random,true,,coarse,0.001,10.0,0.01,false,0.005999999999999998,3,120,,1.0,,423147688,,false,0.02,4,complex,normal,,,0.05,0.484,45,0.5,0.7,,39,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,35,0.05,0.15,,false,,-0.393,,423147688,small_world,,0.05,,,2000,4.0,94.21844844844844,50
1000,,own,,6,,false,0.1,stall,23.08439175638943,,,,random,1.0,0.065,,1.5,0.05,0.006,false,,4,56,0.004004004004004004,mixture,0.49783405531489505,random,true,,coarse,0.001,10.0,0.01,false,0.005000000000000001,3,69,,1.0,,410233245,,false,0.02,4,complex,normal,,,0.05,0.516,45,0.5,0.7,,40,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,11,0.05,0.15,,false,,-0.451,,410233245,small_world,,0.05,,,2000,4.0,92.32945945945946,50
