realised_N,variant_label,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,valuation_cv,section,min_better_total,stopped_reason,transition_time,pioneer_strategy,final_adoption,t10,seed_fraction,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,max_slope,beta,max_slope_period,total_adoptions,adoption_exposure_events,cascade,treatment_label,giant_component_fraction,count_k,run_seed,target_mean_degree,rule,min_successful_digital,pi,variant,theta_mean,section_label,run_index,sigma_high,t50,network_generator,experiment,N,total_bankruptcies,pioneer_fraction,replacement_digital_rule,cascade_dynamic70,success_denominator,realised_edges,network_seed,family,theta_low,t90,realised_mean_degree,avg_path_length,pioneer_count
1000,mixture_pi05,,3,,true,13.520234426673701,calibration,0,A90,4,random,0.94,6,0.003,20,11,9.103103103103104,mixture,0.03636139339080017,random,0.31399999999999995,0.7,11,945,945,true,mixture_pi05,1.0,1,352773845,20,complex,0,0.05,mixture_pi05,0.6,calibration,65,,10,watts_strogatz_rewire,experiment_K_calibration,1000,8,0.05,traditional_only,true,better,10000,7120,small_world,0.05,11,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,5.887456368027472,calibration,0,A90,4,random,1.0,5,0.003,20,11,9.103103103103104,mixture,0.03636139339080017,random,0.29600000000000004,0.7,10,1019,1019,true,mixture_pi05,1.0,1,530776760,20,complex,0,0.05,mixture_pi05,0.6,calibration,66,,9,watts_strogatz_rewire,experiment_K_calibration,1000,22,0.05,traditional_only,true,better,10000,7120,small_world,0.05,11,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,9.633006674588707,calibration,0,A90,4,random,1.0,4,0.003,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.30900000000000005,0.7,9,1011,1011,true,mixture_pi05,1.0,1,1029493132,20,complex,0,0.05,mixture_pi05,0.6,calibration,67,,8,watts_strogatz_rewire,experiment_K_calibration,1000,14,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,5.409834424826865,calibration,0,A90,4,random,0.99,5,0.003,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.256,0.7,9,1002,1002,true,mixture_pi05,1.0,1,485565377,20,complex,0,0.05,mixture_pi05,0.6,calibration,68,,9,watts_strogatz_rewire,experiment_K_calibration,1000,15,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,9.775490175711534,calibration,0,A90,4,random,0.979,6,0.003,20,11,9.103103103103104,mixture,0.03636139339080017,random,0.28,0.7,11,996,996,true,mixture_pi05,1.0,1,10576671,20,complex,0,0.05,mixture_pi05,0.6,calibration,69,,10,watts_strogatz_rewire,experiment_K_calibration,1000,20,0.05,traditional_only,true,better,10000,7120,small_world,0.05,11,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,16.440116326331488,calibration,0,A90,4,random,0.912,5,0.003,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.29300000000000004,0.7,10,924,924,true,mixture_pi05,1.0,1,2064319333,20,complex,0,0.05,mixture_pi05,0.6,calibration,70,,9,watts_strogatz_rewire,experiment_K_calibration,1000,15,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,5.402540488220344,calibration,0,A90,3,random,0.941,5,0.003,20,9,9.103103103103104,mixture,0.03636139339080017,random,0.30899999999999994,0.7,9,948,948,true,mixture_pi05,1.0,1,1128748279,20,complex,0,0.05,mixture_pi05,0.6,calibration,71,,8,watts_strogatz_rewire,experiment_K_calibration,1000,10,0.05,traditional_only,true,better,10000,7120,small_world,0.05,9,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,6.783217898735599,calibration,0,A90,4,random,0.999,5,0.003,20,11,9.103103103103104,mixture,0.03636139339080017,random,0.2849999999999999,0.7,10,1012,1012,true,mixture_pi05,1.0,1,1639261263,20,complex,0,0.05,mixture_pi05,0.6,calibration,72,,9,watts_strogatz_rewire,experiment_K_calibration,1000,16,0.05,traditional_only,true,better,10000,7120,small_world,0.05,11,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,7.136098312526828,calibration,0,A90,3,random,1.0,6,0.003,20,11,9.103103103103104,mixture,0.03636139339080017,random,0.30599999999999994,0.7,10,1010,1010,true,mixture_pi05,1.0,1,1020391969,20,complex,0,0.05,mixture_pi05,0.6,calibration,73,,9,watts_strogatz_rewire,experiment_K_calibration,1000,13,0.05,traditional_only,true,better,10000,7120,small_world,0.05,11,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,6.880772270618517,calibration,0,A90,3,random,1.0,5,0.003,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.29499999999999993,0.7,9,1005,1005,true,mixture_pi05,1.0,1,1061281451,20,complex,0,0.05,mixture_pi05,0.6,calibration,74,,8,watts_strogatz_rewire,experiment_K_calibration,1000,8,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,6.011959652487986,calibration,0,A90,4,random,0.973,6,0.003,20,11,9.103103103103104,mixture,0.03636139339080017,random,0.275,0.7,11,981,981,true,mixture_pi05,1.0,1,1197190155,20,complex,0,0.05,mixture_pi05,0.6,calibration,75,,10,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.05,traditional_only,true,better,10000,7120,small_world,0.05,11,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,4.487295947307648,calibration,0,A90,3,random,0.998,5,0.003,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.28600000000000003,0.7,9,1006,1006,true,mixture_pi05,1.0,1,1298823324,20,complex,0,0.05,mixture_pi05,0.6,calibration,76,,8,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,9.56691521100153,calibration,0,A90,4,random,0.901,5,0.003,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.30000000000000004,0.7,10,903,903,true,mixture_pi05,1.0,1,440828638,20,complex,0,0.05,mixture_pi05,0.6,calibration,77,,9,watts_strogatz_rewire,experiment_K_calibration,1000,5,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,9.544808472836355,calibration,0,A90,4,random,0.997,7,0.003,20,12,9.103103103103104,mixture,0.03636139339080017,random,0.30500000000000005,0.7,11,1001,1001,true,mixture_pi05,1.0,1,1534377281,20,complex,0,0.05,mixture_pi05,0.6,calibration,78,,11,watts_strogatz_rewire,experiment_K_calibration,1000,7,0.05,traditional_only,true,better,10000,7120,small_world,0.05,12,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,8.63342996946532,calibration,0,A90,4,random,0.983,7,0.003,20,12,9.103103103103104,mixture,0.03636139339080017,random,0.26399999999999996,0.7,11,990,990,true,mixture_pi05,1.0,1,370804884,20,complex,0,0.05,mixture_pi05,0.6,calibration,79,,11,watts_strogatz_rewire,experiment_K_calibration,1000,10,0.05,traditional_only,true,better,10000,7120,small_world,0.05,12,20.0,2.661181181181181,50
1000,mixture_pi05,,3,,true,10.176407275846856,calibration,0,A90,4,random,0.979,8,0.003,20,13,9.103103103103104,mixture,0.03636139339080017,random,0.26199999999999996,0.7,12,988,988,true,mixture_pi05,1.0,1,160702056,20,complex,0,0.05,mixture_pi05,0.6,calibration,80,,12,watts_strogatz_rewire,experiment_K_calibration,1000,12,0.05,traditional_only,true,better,10000,7120,small_world,0.05,13,20.0,2.661181181181181,50
1000,homogeneous,,6,,true,9.003120161955904,calibration,0,A90,4,none,0.99,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.288,0.7,10,998,998,true,homogeneous,1.0,1,841361800,20,complex,0,,homogeneous,0.6,calibration,81,,10,watts_strogatz_rewire,experiment_K_calibration,1000,14,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,7.558868715719111,calibration,0,A90,4,none,0.99,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.27999999999999997,0.7,10,997,997,true,homogeneous,1.0,1,980283447,20,complex,0,,homogeneous,0.6,calibration,82,,10,watts_strogatz_rewire,experiment_K_calibration,1000,13,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,10.817486865306169,calibration,0,A90,4,none,0.989,8,0.006,20,13,9.103103103103104,homogeneous,0.03636139339080017,random,0.283,0.7,12,994,994,true,homogeneous,1.0,1,1043972695,20,complex,0,,homogeneous,0.6,calibration,83,,12,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.0,traditional_only,true,better,10000,7120,small_world,,13,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,11.481656419444285,calibration,0,A90,3,none,1.0,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.30399999999999994,0.7,10,1010,1010,true,homogeneous,1.0,1,1453568754,20,complex,0,,homogeneous,0.6,calibration,84,,9,watts_strogatz_rewire,experiment_K_calibration,1000,16,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,15.47099200275114,calibration,0,A90,4,none,0.993,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.296,0.7,10,1001,1001,true,homogeneous,1.0,1,401694852,20,complex,0,,homogeneous,0.6,calibration,85,,10,watts_strogatz_rewire,experiment_K_calibration,1000,14,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,8.249762372270826,calibration,0,A90,4,none,0.996,7,0.006,20,12,9.103103103103104,homogeneous,0.03636139339080017,random,0.304,0.7,11,1003,1003,true,homogeneous,1.0,1,1907794501,20,complex,0,,homogeneous,0.6,calibration,86,,11,watts_strogatz_rewire,experiment_K_calibration,1000,13,0.0,traditional_only,true,better,10000,7120,small_world,,12,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,8.204484721299501,calibration,0,A90,4,none,0.927,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.32400000000000007,0.7,11,934,934,true,homogeneous,1.0,1,1527931755,20,complex,0,,homogeneous,0.6,calibration,87,,10,watts_strogatz_rewire,experiment_K_calibration,1000,13,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,17.47665125123854,calibration,0,A90,4,none,0.96,7,0.006,20,12,9.103103103103104,homogeneous,0.03636139339080017,random,0.32899999999999996,0.7,12,965,965,true,homogeneous,1.0,1,2115026569,20,complex,0,,homogeneous,0.6,calibration,88,,11,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.0,traditional_only,true,better,10000,7120,small_world,,12,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,6.372177966111386,calibration,0,A90,4,none,0.923,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.3330000000000001,0.7,11,929,929,true,homogeneous,1.0,1,1629705267,20,complex,0,,homogeneous,0.6,calibration,89,,10,watts_strogatz_rewire,experiment_K_calibration,1000,12,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,8.107589825654067,calibration,0,A90,4,none,0.951,8,0.006,20,13,9.103103103103104,homogeneous,0.03636139339080017,random,0.32099999999999995,0.7,13,956,956,true,homogeneous,1.0,1,506324842,20,complex,0,,homogeneous,0.6,calibration,90,,12,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.0,traditional_only,true,better,10000,7120,small_world,,13,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,22.178703342454146,calibration,0,A90,4,none,1.0,14,0.006,20,20,9.103103103103104,homogeneous,0.03636139339080017,random,0.33499999999999996,0.7,19,1012,1012,true,homogeneous,1.0,1,460639414,20,complex,0,,homogeneous,0.6,calibration,91,,18,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.0,traditional_only,true,better,10000,7120,small_world,,20,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,7.136715102189107,calibration,0,A90,3,none,1.0,7,0.006,20,12,9.103103103103104,homogeneous,0.03636139339080017,random,0.31299999999999994,0.7,11,1008,1008,true,homogeneous,1.0,1,1381722712,20,complex,0,,homogeneous,0.6,calibration,92,,10,watts_strogatz_rewire,experiment_K_calibration,1000,14,0.0,traditional_only,true,better,10000,7120,small_world,,12,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,12.86709130447117,calibration,0,A90,3,none,1.0,9,0.006,20,14,9.103103103103104,homogeneous,0.03636139339080017,random,0.32900000000000007,0.7,13,1012,1012,true,homogeneous,1.0,1,938974118,20,complex,0,,homogeneous,0.6,calibration,93,,12,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.0,traditional_only,true,better,10000,7120,small_world,,14,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,6.210907897466063,calibration,0,A90,3,none,1.0,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.32699999999999996,0.7,10,1019,1019,true,homogeneous,1.0,1,51905192,20,complex,0,,homogeneous,0.6,calibration,94,,9,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,8.91808080525553,calibration,0,A90,4,none,0.943,5,0.006,20,10,9.103103103103104,homogeneous,0.03636139339080017,random,0.31799999999999995,0.7,10,947,947,true,homogeneous,1.0,1,1468684317,20,complex,0,,homogeneous,0.6,calibration,95,,9,watts_strogatz_rewire,experiment_K_calibration,1000,10,0.0,traditional_only,true,better,10000,7120,small_world,,10,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,18.85383285058493,calibration,0,A90,4,none,0.997,8,0.006,20,13,9.103103103103104,homogeneous,0.03636139339080017,random,0.288,0.7,12,1007,1007,true,homogeneous,1.0,1,2107299207,20,complex,0,,homogeneous,0.6,calibration,96,,12,watts_strogatz_rewire,experiment_K_calibration,1000,16,0.0,traditional_only,true,better,10000,7120,small_world,,13,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,12.494144725382094,calibration,0,A90,3,none,1.0,8,0.006,20,13,9.103103103103104,homogeneous,0.03636139339080017,random,0.30799999999999994,0.7,12,1004,1004,true,homogeneous,1.0,1,1317001755,20,complex,0,,homogeneous,0.6,calibration,97,,11,watts_strogatz_rewire,experiment_K_calibration,1000,10,0.0,traditional_only,true,better,10000,7120,small_world,,13,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,11.973153909225616,calibration,0,A90,4,none,0.991,6,0.006,20,11,9.103103103103104,homogeneous,0.03636139339080017,random,0.296,0.7,10,992,992,true,homogeneous,1.0,1,1913330283,20,complex,0,,homogeneous,0.6,calibration,98,,10,watts_strogatz_rewire,experiment_K_calibration,1000,7,0.0,traditional_only,true,better,10000,7120,small_world,,11,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,11.021631828017677,calibration,0,A90,4,none,0.979,7,0.006,20,12,9.103103103103104,homogeneous,0.03636139339080017,random,0.28200000000000003,0.7,12,984,984,true,homogeneous,1.0,1,613786750,20,complex,0,,homogeneous,0.6,calibration,99,,11,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.0,traditional_only,true,better,10000,7120,small_world,,12,20.0,2.661181181181181,0
1000,homogeneous,,6,,true,10.01565079609384,calibration,0,A90,4,none,0.92,7,0.006,20,12,9.103103103103104,homogeneous,0.03636139339080017,random,0.31500000000000006,0.7,12,925,925,true,homogeneous,1.0,1,1252274065,20,complex,0,,homogeneous,0.6,calibration,100,,11,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.0,traditional_only,true,better,10000,7120,small_world,,12,20.0,2.661181181181181,0
1000,mixture_pi05,,6,,true,4.816455386789512,calibration,0,A90,4,random,0.941,4,0.006,20,9,9.103103103103104,mixture,0.03636139339080017,random,0.30899999999999994,0.7,9,947,947,true,mixture_pi05,1.0,1,1715119225,20,complex,0,0.05,mixture_pi05,0.6,calibration,101,,8,watts_strogatz_rewire,experiment_K_calibration,1000,12,0.05,traditional_only,true,better,10000,7120,small_world,0.05,9,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,9.096234224946746,calibration,0,A90,4,random,0.948,5,0.006,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.2909999999999999,0.7,10,957,957,true,mixture_pi05,1.0,1,392320316,20,complex,0,0.05,mixture_pi05,0.6,calibration,102,,9,watts_strogatz_rewire,experiment_K_calibration,1000,15,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,6.589302884692279,calibration,0,A90,4,random,0.965,4,0.006,20,9,9.103103103103104,mixture,0.03636139339080017,random,0.29499999999999993,0.7,9,969,969,true,mixture_pi05,1.0,1,90705874,20,complex,0,0.05,mixture_pi05,0.6,calibration,103,,8,watts_strogatz_rewire,experiment_K_calibration,1000,10,0.05,traditional_only,true,better,10000,7120,small_world,0.05,9,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,6.467699963488605,calibration,0,A90,4,random,0.95,4,0.006,20,9,9.103103103103104,mixture,0.03636139339080017,random,0.2739999999999999,0.7,9,953,953,true,mixture_pi05,1.0,1,301196349,20,complex,0,0.05,mixture_pi05,0.6,calibration,104,,8,watts_strogatz_rewire,experiment_K_calibration,1000,9,0.05,traditional_only,true,better,10000,7120,small_world,0.05,9,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,5.32913261550531,calibration,0,A90,3,random,1.0,5,0.006,20,10,9.103103103103104,mixture,0.03636139339080017,random,0.29200000000000004,0.7,9,1012,1012,true,mixture_pi05,1.0,1,295369109,20,complex,0,0.05,mixture_pi05,0.6,calibration,105,,8,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.05,traditional_only,true,better,10000,7120,small_world,0.05,10,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,5.224615703740269,calibration,0,A90,3,random,0.922,4,0.006,20,8,9.103103103103104,mixture,0.03636139339080017,random,0.30900000000000005,0.7,8,927,927,true,mixture_pi05,1.0,1,687355937,20,complex,0,0.05,mixture_pi05,0.6,calibration,106,,7,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.05,traditional_only,true,better,10000,7120,small_world,0.05,8,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,5.3424841341214115,calibration,0,A90,4,random,0.923,4,0.006,20,9,9.103103103103104,mixture,0.03636139339080017,random,0.29700000000000004,0.7,9,925,925,true,mixture_pi05,1.0,1,2018270789,20,complex,0,0.05,mixture_pi05,0.6,calibration,107,,8,watts_strogatz_rewire,experiment_K_calibration,1000,8,0.05,traditional_only,true,better,10000,7120,small_world,0.05,9,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,5.289692403749843,calibration,0,A90,3,random,0.999,4,0.006,20,9,9.103103103103104,mixture,0.03636139339080017,random,0.2899999999999999,0.7,8,1009,1009,true,mixture_pi05,1.0,1,912164278,20,complex,0,0.05,mixture_pi05,0.6,calibration,108,,7,watts_strogatz_rewire,experiment_K_calibration,1000,16,0.05,traditional_only,true,better,10000,7120,small_world,0.05,9,20.0,2.661181181181181,50
1000,mixture_pi05,,6,,true,6.012548658288775,calibration,0,A90,4,random,0.971,4,0.006,20,9,9.103103103103104,mixture,0.03636139339080017,random,0.281,0.7,9,976,976,true,mixture_pi05,1.0,1,279215046,20,complex,0,0.05,mixture_pi05,0.6,calibration,109,,8,watts_strogatz_rewire,experiment_K_calibration,1000,11,0.05,traditional_only,true,better,10000,7120,small_world,0.05,9,20.0,2.661181181181181,50
